"targetItemId","targetTier","staticCandidateRecipeId","directMissingDependency","dependencyKind","fullDependencyChain","slotIndex","alternativeIndex","occurrence","hasOtherValidRoute","sourceJar","sourceRecipePath","suggestedAction","status"
"bakeries:pineapple_bun","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:pineapple_bun -> bakeries:pineapple_bun_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","4","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:pineapple_bun","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:pineapple_bun -> bakeries:pineapple_bun_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","5","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:pineapple_bun","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:pineapple_bun -> bakeries:pineapple_bun_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","6","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:pineapple_bun","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:pineapple_bun -> bakeries:pineapple_bun_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","7","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:pineapple_bun","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:pineapple_bun -> bakeries:pineapple_bun_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","8","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:pineapple_bun","T2","bakeries:flour_sieve/flour","#c:flours/wheat","TAG","bakeries:pineapple_bun -> bakeries:pineapple_bun_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> #c:flours/wheat","0","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_sieve/flour.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:pineapple_bun","T2","bakeries:integration/create/milling/flour","create:wheat_flour","ITEM","bakeries:pineapple_bun -> bakeries:pineapple_bun_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> create:wheat_flour","0","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/integration/create/milling/flour.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:pineapple_bun","T2","bakeries:integration/create/mixing/sweet_dough","#c:butter","TAG","bakeries:pineapple_bun -> bakeries:pineapple_bun_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> #c:butter","8","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/integration/create/mixing/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:pineapple_bun","T2","bakeries:integration/create/mixing/sweet_dough","#c:salt","TAG","bakeries:pineapple_bun -> bakeries:pineapple_bun_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> #c:salt","7","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/integration/create/mixing/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:pineapple_bun","T2","bakeries:integration/create/mixing/sweet_dough","bakeries:bottle_yeast","ITEM","bakeries:pineapple_bun -> bakeries:pineapple_bun_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:bottle_yeast","6","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/integration/create/mixing/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:pineapple_bun","T2","bakeries:pineapple_bun_dough","#c:butter","TAG","bakeries:pineapple_bun -> bakeries:pineapple_bun_dough -> #c:butter","1","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/pineapple_bun_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:blender/sweet_dough","#c:butter","TAG","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> #c:butter","8","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/blender/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:blender/sweet_dough","#c:salt","TAG","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> #c:salt","7","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/blender/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:blender/sweet_dough","bakeries:bottle_yeast","ITEM","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:bottle_yeast","6","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/blender/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:compat/create/sweet_dough","#c:butter","TAG","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> #c:butter","8","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/compat/create/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:compat/create/sweet_dough","#c:salt","TAG","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> #c:salt","7","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/compat/create/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:compat/create/sweet_dough","bakeries:bottle_yeast","ITEM","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:bottle_yeast","6","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/compat/create/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","0","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","1","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","2","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","3","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","4","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","5","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","6","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","7","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","8","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:flour_sieve/flour","#c:flours/wheat","TAG","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> #c:flours/wheat","0","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_sieve/flour.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:integration/create/milling/flour","create:wheat_flour","ITEM","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> create:wheat_flour","0","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/integration/create/milling/flour.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:integration/create/mixing/sweet_dough","#c:butter","TAG","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> #c:butter","8","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/integration/create/mixing/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:integration/create/mixing/sweet_dough","#c:salt","TAG","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> #c:salt","7","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/integration/create/mixing/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:rice_bread","T2","bakeries:integration/create/mixing/sweet_dough","bakeries:bottle_yeast","ITEM","bakeries:rice_bread -> bakeries:rice_bread_dough -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:bottle_yeast","6","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/integration/create/mixing/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:blender/sweet_dough","#c:butter","TAG","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> #c:butter","8","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/blender/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:blender/sweet_dough","#c:salt","TAG","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> #c:salt","7","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/blender/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:blender/sweet_dough","bakeries:bottle_yeast","ITEM","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:bottle_yeast","6","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/blender/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:compat/create/sweet_dough","#c:butter","TAG","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> #c:butter","8","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/compat/create/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:compat/create/sweet_dough","#c:salt","TAG","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> #c:salt","7","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/compat/create/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:compat/create/sweet_dough","bakeries:bottle_yeast","ITEM","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:bottle_yeast","6","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/compat/create/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","0","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","1","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","2","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","3","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","4","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","5","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","6","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","7","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","8","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:flour_sieve/flour","#c:flours/wheat","TAG","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> #c:flours/wheat","0","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_sieve/flour.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:integration/create/milling/flour","create:wheat_flour","ITEM","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:flour -> create:wheat_flour","0","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/integration/create/milling/flour.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:integration/create/mixing/sweet_dough","#c:butter","TAG","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> #c:butter","8","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/integration/create/mixing/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:integration/create/mixing/sweet_dough","#c:salt","TAG","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> #c:salt","7","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/integration/create/mixing/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:round_bread","T2","bakeries:integration/create/mixing/sweet_dough","bakeries:bottle_yeast","ITEM","bakeries:round_bread -> bakeries:round_bread_dough -> bakeries:sweet_dough -> bakeries:bottle_yeast","6","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/integration/create/mixing/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:salmon_sandwich","T2","bakeries:bread_knife/sliced_toast","bakeries:toast","ITEM","bakeries:salmon_sandwich -> bakeries:sliced_toast -> bakeries:toast","0","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/bread_knife/sliced_toast.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:salt_croissant","T2","bakeries:blender/sweet_dough","#c:butter","TAG","bakeries:salt_croissant -> bakeries:salt_croissant_dough -> bakeries:croissant_dough -> bakeries:pastry -> bakeries:sweet_dough -> #c:butter","8","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/blender/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:salt_croissant","T2","bakeries:blender/sweet_dough","#c:salt","TAG","bakeries:salt_croissant -> bakeries:salt_croissant_dough -> bakeries:croissant_dough -> bakeries:pastry -> bakeries:sweet_dough -> #c:salt","7","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/blender/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:salt_croissant","T2","bakeries:blender/sweet_dough","bakeries:bottle_yeast","ITEM","bakeries:salt_croissant -> bakeries:salt_croissant_dough -> bakeries:croissant_dough -> bakeries:pastry -> bakeries:sweet_dough -> bakeries:bottle_yeast","6","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/blender/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:salt_croissant","T2","bakeries:compat/create/sweet_dough","#c:butter","TAG","bakeries:salt_croissant -> bakeries:salt_croissant_dough -> bakeries:croissant_dough -> bakeries:pastry -> bakeries:sweet_dough -> #c:butter","8","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/compat/create/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:salt_croissant","T2","bakeries:compat/create/sweet_dough","#c:salt","TAG","bakeries:salt_croissant -> bakeries:salt_croissant_dough -> bakeries:croissant_dough -> bakeries:pastry -> bakeries:sweet_dough -> #c:salt","7","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/compat/create/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:salt_croissant","T2","bakeries:compat/create/sweet_dough","bakeries:bottle_yeast","ITEM","bakeries:salt_croissant -> bakeries:salt_croissant_dough -> bakeries:croissant_dough -> bakeries:pastry -> bakeries:sweet_dough -> bakeries:bottle_yeast","6","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/compat/create/sweet_dough.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:salt_croissant","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:salt_croissant -> bakeries:salt_croissant_dough -> bakeries:croissant_dough -> bakeries:pastry -> bakeries:butter_flour_sand -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","0","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:salt_croissant","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:salt_croissant -> bakeries:salt_croissant_dough -> bakeries:croissant_dough -> bakeries:pastry -> bakeries:butter_flour_sand -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","1","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:salt_croissant","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:salt_croissant -> bakeries:salt_croissant_dough -> bakeries:croissant_dough -> bakeries:pastry -> bakeries:butter_flour_sand -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","2","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:salt_croissant","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:salt_croissant -> bakeries:salt_croissant_dough -> bakeries:croissant_dough -> bakeries:pastry -> bakeries:butter_flour_sand -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","3","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:salt_croissant","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:salt_croissant -> bakeries:salt_croissant_dough -> bakeries:croissant_dough -> bakeries:pastry -> bakeries:butter_flour_sand -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","4","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:salt_croissant","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:salt_croissant -> bakeries:salt_croissant_dough -> bakeries:croissant_dough -> bakeries:pastry -> bakeries:butter_flour_sand -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","5","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:salt_croissant","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:salt_croissant -> bakeries:salt_croissant_dough -> bakeries:croissant_dough -> bakeries:pastry -> bakeries:butter_flour_sand -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","6","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:salt_croissant","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:salt_croissant -> bakeries:salt_croissant_dough -> bakeries:croissant_dough -> bakeries:pastry -> bakeries:butter_flour_sand -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","7","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
"bakeries:salt_croissant","T2","bakeries:flour_bag","bakeries:flour","ITEM","bakeries:salt_croissant -> bakeries:salt_croissant_dough -> bakeries:croissant_dough -> bakeries:pastry -> bakeries:butter_flour_sand -> bakeries:flour -> bakeries:flour_bag -> bakeries:flour","8","0","1","否","[烘焙坊]bakeries-1.21.1-NeoForge-1.0.1.jar","data/bakeries/recipe/flour_bag.json","补充直接 ID/tag 锚点或人工确认成员","REVIEW"
